ScaleFO,ScaleRes,O1,O2,value,uncertainty
CV->FO,2MuBF->Res,lnrt^1,dphi^0,-4244.743175930915,17.31405754056163
CV->FO,2MuCt->Res,lnrt^1,dphi^0,-4060.383580925455,16.50359205494308
CV->FO,2MuFac->Res,lnrt^1,dphi^0,-4271.217616583714,18.0662740953101
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^0,-4075.6320971510495,31.93012461589171
CV->FO,2MuHard->Res,lnrt^1,dphi^0,-4081.7041472893907,16.7118224802083
CV->FO,2MuSoft->Res,lnrt^1,dphi^0,-4023.693418636831,16.469639411226403
CV->FO,2NuBeam->Res,lnrt^1,dphi^0,-4043.6567040594146,16.38634831829353
CV->FO,2NuSoft->Res,lnrt^1,dphi^0,-4070.021594394605,16.776150988543225
0p5MuF->FO,CV->Res,lnrt^1,dphi^0,-4005.379732419182,16.372941875667888
0p5MuRF->FO,CV->Res,lnrt^1,dphi^0,-4067.0750779150403,16.74549945853795
0p5MuR->FO,CV->Res,lnrt^1,dphi^0,-4122.837856494869,17.851369866390016
2MuF->FO,CV->Res,lnrt^1,dphi^0,-4107.2166580916055,18.12252428432895
2MuRF->FO,CV->Res,lnrt^1,dphi^0,-4051.705511623033,17.883182263875863
2MuR->FO,CV->Res,lnrt^1,dphi^0,-4010.2399067615734,19.742105788207958
CV->FO,CV->Res,lnrt^1,dphi^0,-4060.5236894831796,16.54695845056951
CV->FO,0p5C0_np->Res,lnrt^1,dphi^1,-914.9189645843779,2.9596629468348743
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^1,-921.7435939443297,2.662520548757777
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^1,-926.4693503877546,2.796812560379953
CV->FO,0p5MuBF->Res,lnrt^1,dphi^1,-894.5084401337434,2.6728433545221537
CV->FO,0p5MuCt->Res,lnrt^1,dphi^1,-919.7428623682508,2.7038031805771037
CV->FO,0p5MuFac->Res,lnrt^1,dphi^1,-869.0128927009007,2.309545015949831
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^1,-906.2034745319862,2.759454362327978
CV->FO,0p5MuHard->Res,lnrt^1,dphi^1,-923.8720666556253,2.707334381424289
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^1,-910.3692488942138,2.5959350989975927
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^1,-918.1118091182196,2.7621643071618984
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^1,-920.4673729217137,2.657375923353571
CV->FO,2C0_np->Res,lnrt^1,dphi^1,-921.5848948852182,2.6765225506359456
CV->FO,2kappa_np->Res,lnrt^1,dphi^1,-919.4876024476359,2.7114934733132525
CV->FO,2MuBeam->Res,lnrt^1,dphi^1,-900.5575265154152,2.524650628780316
CV->FO,2MuBF->Res,lnrt^1,dphi^1,-940.9663284278469,2.927810002305977
CV->FO,2MuCt->Res,lnrt^1,dphi^1,-919.913810300335,2.692900764168794
CV->FO,2MuFac->Res,lnrt^1,dphi^1,-945.6420115555725,3.0398748646080502
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^1,-935.047321519374,5.9279438577903445
CV->FO,2MuHard->Res,lnrt^1,dphi^1,-923.4665834673895,2.740077072501029
CV->FO,2MuSoft->Res,lnrt^1,dphi^1,-914.0304588153491,2.722475609034073
CV->FO,2NuBeam->Res,lnrt^1,dphi^1,-920.4673342368145,2.6573801905315526
CV->FO,2NuSoft->Res,lnrt^1,dphi^1,-918.1120019099291,2.762149864823853
0p5MuF->FO,CV->Res,lnrt^1,dphi^1,-888.6145877411092,2.666267505994768
0p5MuRF->FO,CV->Res,lnrt^1,dphi^1,-922.2806322060344,2.68128672646346
0p5MuR->FO,CV->Res,lnrt^1,dphi^1,-956.4777574623624,2.785419449366111
2MuF->FO,CV->Res,lnrt^1,dphi^1,-946.7395953691305,2.800861891187138
2MuRF->FO,CV->Res,lnrt^1,dphi^1,-913.5860679627108,2.755852972953265
2MuR->FO,CV->Res,lnrt^1,dphi^1,-889.2548516761636,2.724749541573325
CV->FO,CV->Res,lnrt^1,dphi^1,-919.8246008853798,2.6991256943629662
CV->FO,0p5C0_np->Res,lnrt^1,dphi^2,-639.8132774164787,1.700190346443837
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^2,-643.8502459575777,1.5458538337556107
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^2,-647.0308661165965,1.6313723929339181
CV->FO,0p5MuBF->Res,lnrt^1,dphi^2,-634.7294033797434,1.5364232129357729
CV->FO,0p5MuCt->Res,lnrt^1,dphi^2,-643.0605262321375,1.5562077674502997
CV->FO,0p5MuFac->Res,lnrt^1,dphi^2,-621.8668455317868,1.3630501132626405
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^2,-630.1056341781089,1.4453349667931363
CV->FO,0p5MuHard->Res,lnrt^1,dphi^2,-645.4561235180511,1.5638536731429455
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^2,-639.0795876678533,1.507470154671145
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^2,-641.4120178409403,1.5876297869688305
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^2,-643.9182236205297,1.5431129225164453
CV->FO,2C0_np->Res,lnrt^1,dphi^2,-644.8058584587675,1.547184250498827
CV->FO,2kappa_np->Res,lnrt^1,dphi^2,-642.8160072233435,1.5829147927282943
CV->FO,2MuBeam->Res,lnrt^1,dphi^2,-634.1281269325033,1.4803425951864462
CV->FO,2MuBF->Res,lnrt^1,dphi^2,-651.2464624066896,1.6873541596052413
CV->FO,2MuCt->Res,lnrt^1,dphi^2,-642.9982369747888,1.5508345518362256
CV->FO,2MuFac->Res,lnrt^1,dphi^2,-653.6597663777952,1.741625873551416
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^2,-656.8864883732347,3.771603073388713
CV->FO,2MuHard->Res,lnrt^1,dphi^2,-645.4061044255207,1.587988736667377
CV->FO,2MuSoft->Res,lnrt^1,dphi^2,-640.6805262444842,1.5757068127692295
CV->FO,2NuBeam->Res,lnrt^1,dphi^2,-643.9181627098365,1.5431149203639085
CV->FO,2NuSoft->Res,lnrt^1,dphi^2,-641.4120204043915,1.587621753201505
0p5MuF->FO,CV->Res,lnrt^1,dphi^2,-609.8995818747319,1.5151856468049936
0p5MuRF->FO,CV->Res,lnrt^1,dphi^2,-644.4303204980079,1.5347227738816163
0p5MuR->FO,CV->Res,lnrt^1,dphi^2,-681.0583624836363,1.6185894950135238
2MuF->FO,CV->Res,lnrt^1,dphi^2,-671.1040526145405,1.6225650107743952
2MuRF->FO,CV->Res,lnrt^1,dphi^2,-637.1427107233462,1.5621384486851893
2MuR->FO,CV->Res,lnrt^1,dphi^2,-611.7401638047218,1.5029075352133154
CV->FO,CV->Res,lnrt^1,dphi^2,-643.0668863309825,1.553939606521149
CV->FO,0p5C0_np->Res,lnrt^1,dphi^3,-892.7519320768097,2.762891486445848
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^3,-896.3572570919032,2.55309904261327
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^3,-900.4611842572906,2.6550458075934285
CV->FO,0p5MuBF->Res,lnrt^1,dphi^3,-886.4800656500265,2.4780282546364414
CV->FO,0p5MuCt->Res,lnrt^1,dphi^3,-896.2482881692999,2.5440899650156577
CV->FO,0p5MuFac->Res,lnrt^1,dphi^3,-870.7370652184485,2.331968578168745
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^3,-876.5217887675996,2.280257484345283
CV->FO,0p5MuHard->Res,lnrt^1,dphi^3,-899.8040330385754,2.5512955708280436
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^3,-890.7374672967858,2.4905658129853037
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^3,-894.0292926898355,2.5837597810799284
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^3,-897.0398105686697,2.5415575102393784
CV->FO,2C0_np->Res,lnrt^1,dphi^3,-898.2953127444998,2.557444936508158
CV->FO,2kappa_np->Res,lnrt^1,dphi^3,-896.3054294931379,2.5878294440560947
CV->FO,2MuBeam->Res,lnrt^1,dphi^3,-885.2526099792447,2.4625263412919005
CV->FO,2MuBF->Res,lnrt^1,dphi^3,-904.5301440381306,2.7006814147451
CV->FO,2MuCt->Res,lnrt^1,dphi^3,-895.9665752234912,2.5390526310255384
CV->FO,2MuFac->Res,lnrt^1,dphi^3,-907.8985536470019,2.786561508927578
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^3,-917.5976696466319,6.096433336012649
CV->FO,2MuHard->Res,lnrt^1,dphi^3,-899.6035499476865,2.608372182134918
CV->FO,2MuSoft->Res,lnrt^1,dphi^3,-894.0458628436086,2.5704459743261925
CV->FO,2NuBeam->Res,lnrt^1,dphi^3,-897.0397595989359,2.5415597126565044
CV->FO,2NuSoft->Res,lnrt^1,dphi^3,-894.0291494439789,2.583751048017785
0p5MuF->FO,CV->Res,lnrt^1,dphi^3,-843.1210972394733,2.437038717687604
0p5MuRF->FO,CV->Res,lnrt^1,dphi^3,-895.8736619905139,2.5036961173266192
0p5MuR->FO,CV->Res,lnrt^1,dphi^3,-954.695357122031,2.6999087096203485
2MuF->FO,CV->Res,lnrt^1,dphi^3,-941.0374937276417,2.6990285576784645
2MuRF->FO,CV->Res,lnrt^1,dphi^3,-889.165034066165,2.534226303085036
2MuR->FO,CV->Res,lnrt^1,dphi^3,-848.5555785752276,2.3956240453117026
CV->FO,CV->Res,lnrt^1,dphi^3,-896.2802873980288,2.5413351181457373
CV->FO,0p5C0_np->Res,lnrt^1,dphi^4,-1757.5614970874256,6.686647708560159
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^4,-1762.3369437039732,6.209395109532237
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^4,-1769.9860406396965,6.397748806680414
CV->FO,0p5MuBF->Res,lnrt^1,dphi^4,-1743.3791839883002,5.995430329543727
CV->FO,0p5MuCt->Res,lnrt^1,dphi^4,-1763.484897815637,6.158749337656356
CV->FO,0p5MuFac->Res,lnrt^1,dphi^4,-1712.8922867211527,5.757474337170763
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^4,-1721.920502063373,5.503109224468439
CV->FO,0p5MuHard->Res,lnrt^1,dphi^4,-1771.1019410066515,6.17328389189458
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^4,-1751.1919281499454,6.05926176261018
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^4,-1758.877829333782,6.256830249043732
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^4,-1763.6252571995592,6.177390679801343
CV->FO,2C0_np->Res,lnrt^1,dphi^4,-1766.3468342196502,6.223462583416741
CV->FO,2kappa_np->Res,lnrt^1,dphi^4,-1764.371591267252,6.253231570355913
CV->FO,2MuBeam->Res,lnrt^1,dphi^4,-1741.1531501840514,5.997506560096746
CV->FO,2MuBF->Res,lnrt^1,dphi^4,-1777.0702774875938,6.49780556623088
CV->FO,2MuCt->Res,lnrt^1,dphi^4,-1762.720302871834,6.151786646527863
CV->FO,2MuFac->Res,lnrt^1,dphi^4,-1784.6006374021224,6.711198407179202
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^4,-1809.25295187692,14.526011523411263
CV->FO,2MuHard->Res,lnrt^1,dphi^4,-1770.145795016118,6.331240456931215
CV->FO,2MuSoft->Res,lnrt^1,dphi^4,-1759.7915985894838,6.227922174220136
CV->FO,2NuBeam->Res,lnrt^1,dphi^4,-1763.6252267723787,6.177395087440875
CV->FO,2NuSoft->Res,lnrt^1,dphi^4,-1758.87740589522,6.256814220474116
0p5MuF->FO,CV->Res,lnrt^1,dphi^4,-1654.0278854388082,5.868149915999729
0p5MuRF->FO,CV->Res,lnrt^1,dphi^4,-1758.3917264018492,6.063609167322738
0p5MuR->FO,CV->Res,lnrt^1,dphi^4,-1879.5269560251816,6.576111115751703
2MuF->FO,CV->Res,lnrt^1,dphi^4,-1855.9473761223321,6.563321736988176
2MuRF->FO,CV->Res,lnrt^1,dphi^4,-1752.9421935939786,6.116433841280498
2MuR->FO,CV->Res,lnrt^1,dphi^4,-1669.4233069391194,5.758546051405963
CV->FO,CV->Res,lnrt^1,dphi^4,-1763.6584933500944,6.152134653255502
CV->FO,0p5C0_np->Res,lnrt^1,dphi^5,-4068.2816128959157,17.933671173538364
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^5,-4075.7863857047782,16.69288405724456
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^5,-4092.956750394258,17.116913771288726
CV->FO,0p5MuBF->Res,lnrt^1,dphi^5,-4032.0217286181114,16.136733488591226
CV->FO,0p5MuCt->Res,lnrt^1,dphi^5,-4081.340266519438,16.516551772710937
CV->FO,0p5MuFac->Res,lnrt^1,dphi^5,-3960.755337864949,15.589731234855584
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^5,-3978.8113963215283,14.780023136742
CV->FO,0p5MuHard->Res,lnrt^1,dphi^5,-4099.591650829905,16.555874692213585
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^5,-4049.634811585669,16.28937915192558
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^5,-4069.867788387276,16.787249961514238
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^5,-4078.392828813965,16.606524821195325
CV->FO,2C0_np->Res,lnrt^1,dphi^5,-4085.1813668855357,16.719026279768723
CV->FO,2kappa_np->Res,lnrt^1,dphi^5,-4083.8969229423374,16.75735158142586
CV->FO,2MuBeam->Res,lnrt^1,dphi^5,-4025.9018288308507,16.13005126147196
CV->FO,2MuBF->Res,lnrt^1,dphi^5,-4108.533357130452,17.40697859625906
CV->FO,2MuCt->Res,lnrt^1,dphi^5,-4079.3044817875407,16.50637818251904
CV->FO,2MuFac->Res,lnrt^1,dphi^5,-4128.383526026204,17.999556973441422
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^5,-4196.375590788972,38.6218117214097
CV->FO,2MuHard->Res,lnrt^1,dphi^5,-4096.5739710413345,17.00570628901725
CV->FO,2MuSoft->Res,lnrt^1,dphi^5,-4072.8228078215097,16.717924476668436
CV->FO,2NuBeam->Res,lnrt^1,dphi^5,-4078.392806716758,16.6065359404429
CV->FO,2NuSoft->Res,lnrt^1,dphi^5,-4069.866622737539,16.78721461342283
0p5MuF->FO,CV->Res,lnrt^1,dphi^5,-3823.1651153851617,15.702751105368478
0p5MuRF->FO,CV->Res,lnrt^1,dphi^5,-4062.9319542942794,16.267314886582614
0p5MuR->FO,CV->Res,lnrt^1,dphi^5,-4348.40963296172,17.668824616305162
2MuF->FO,CV->Res,lnrt^1,dphi^5,-4300.274094176114,17.621361577747034
2MuRF->FO,CV->Res,lnrt^1,dphi^5,-4062.4906754582025,16.378322957034193
2MuR->FO,CV->Res,lnrt^1,dphi^5,-3866.0262190967433,15.40268127184667
CV->FO,CV->Res,lnrt^1,dphi^5,-4081.935995470867,16.498044413511355
CV->FO,0p5C0_np->Res,lnrt^1,lndphi^0,-4067.1840752252306,12.630004145691853
CV->FO,0p5kappa_np->Res,lnrt^1,lndphi^0,-4054.6162061427717,12.528915408861149
CV->FO,0p5MuBeam->Res,lnrt^1,lndphi^0,-4084.0868807197585,12.511811424408219
CV->FO,0p5MuBF->Res,lnrt^1,lndphi^0,-3792.7041020544184,12.524574538719651
CV->FO,0p5MuCt->Res,lnrt^1,lndphi^0,-4057.8803070343497,12.506405700518489
CV->FO,0p5MuFac->Res,lnrt^1,lndphi^0,-3629.8394924863765,12.36428418047812
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,lndphi^0,-4043.573668696968,21.14803279960315
CV->FO,0p5MuHard->Res,lnrt^1,lndphi^0,-4086.8168801899196,12.502654016448407
CV->FO,0p5MuSoft->Res,lnrt^1,lndphi^0,-3972.786850700786,12.469917599288255
CV->FO,0p5NuBeam->Res,lnrt^1,lndphi^0,-4067.4461601089038,12.529730042172604
CV->FO,0p5NuSoft->Res,lnrt^1,lndphi^0,-4045.9470521829453,12.463910617747066
CV->FO,2C0_np->Res,lnrt^1,lndphi^0,-4049.2269881871216,12.498312403894268
CV->FO,2kappa_np->Res,lnrt^1,lndphi^0,-4061.0072890392903,12.563161453691805
CV->FO,2MuBeam->Res,lnrt^1,lndphi^0,-3919.7420815607497,12.48791263441504
CV->FO,2MuBF->Res,lnrt^1,lndphi^0,-4242.7105479603,12.578821508440303
CV->FO,2MuCt->Res,lnrt^1,lndphi^0,-4058.414295921027,12.518483055599196
CV->FO,2MuFac->Res,lnrt^1,lndphi^0,-4269.535549488689,12.593747904940939
2MuFtran->FO,2MuFtran->Res,lnrt^1,lndphi^0,-4099.687732137256,16.913270835208625
CV->FO,2MuHard->Res,lnrt^1,lndphi^0,-4089.5887377884014,12.52692178806926
CV->FO,2MuSoft->Res,lnrt^1,lndphi^0,-4025.185295771647,12.47658176288533
CV->FO,2NuBeam->Res,lnrt^1,lndphi^0,-4045.9491307740723,12.463945672649006
CV->FO,2NuSoft->Res,lnrt^1,lndphi^0,-4067.862556576751,12.52908002451103
0p5MuF->FO,CV->Res,lnrt^1,lndphi^0,-4007.7020058905205,15.51210532443144
0p5MuRF->FO,CV->Res,lnrt^1,lndphi^0,-4063.574315909726,12.538267086449455
0p5MuR->FO,CV->Res,lnrt^1,lndphi^0,-4123.413303644511,10.116453307293773
2MuF->FO,CV->Res,lnrt^1,lndphi^0,-4106.231952906781,12.920564842031736
2MuRF->FO,CV->Res,lnrt^1,lndphi^0,-4049.481985162997,11.850320718312368
2MuR->FO,CV->Res,lnrt^1,lndphi^0,-4008.8440588736635,13.89109621748175
CV->FO,CV->Res,lnrt^1,lndphi^0,-4059.0492355868996,12.541260669492797
CV->FO,0p5C0_np->Res,lnrt^1,lndphi^1,9195.256482491151,35.466638157019084
CV->FO,0p5kappa_np->Res,lnrt^1,lndphi^1,9115.512092827954,35.30444825116692
CV->FO,0p5MuBeam->Res,lnrt^1,lndphi^1,9183.511944300526,35.28265750348862
CV->FO,0p5MuBF->Res,lnrt^1,lndphi^1,8349.319283190178,35.292455224872
CV->FO,0p5MuCt->Res,lnrt^1,lndphi^1,9138.608473869344,35.27158311445526
CV->FO,0p5MuFac->Res,lnrt^1,lndphi^1,7933.872802392407,35.062540177213215
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,lndphi^1,9148.741785838605,61.943969200057026
CV->FO,0p5MuHard->Res,lnrt^1,lndphi^1,9209.906177336867,35.27400986497499
CV->FO,0p5MuSoft->Res,lnrt^1,lndphi^1,8903.564222579356,35.21980323724487
CV->FO,0p5NuBeam->Res,lnrt^1,lndphi^1,9189.063146666545,35.3081568738024
CV->FO,0p5NuSoft->Res,lnrt^1,lndphi^1,9078.982754276074,35.215665076324726
CV->FO,2C0_np->Res,lnrt^1,lndphi^1,9087.280606814269,35.25561692309872
CV->FO,2kappa_np->Res,lnrt^1,lndphi^1,9157.487185180316,35.36621987841153
CV->FO,2MuBeam->Res,lnrt^1,lndphi^1,8777.173939628507,35.24947311302534
CV->FO,2MuBF->Res,lnrt^1,lndphi^1,9677.769134976425,35.38848938091844
CV->FO,2MuCt->Res,lnrt^1,lndphi^1,9140.205403416234,35.290775656000385
CV->FO,2MuFac->Res,lnrt^1,lndphi^1,9724.679565939212,35.403624816636565
2MuFtran->FO,2MuFtran->Res,lnrt^1,lndphi^1,9191.463128910918,47.710042728662394
CV->FO,2MuHard->Res,lnrt^1,lndphi^1,9215.84444948608,35.30620946350413
CV->FO,2MuSoft->Res,lnrt^1,lndphi^1,9057.389645274352,35.23667134584729
CV->FO,2NuBeam->Res,lnrt^1,lndphi^1,9078.924078161215,35.215994788609066
CV->FO,2NuSoft->Res,lnrt^1,lndphi^1,9189.110190330262,35.30947453173497
0p5MuF->FO,CV->Res,lnrt^1,lndphi^1,9082.93149855998,44.833091881114356
0p5MuRF->FO,CV->Res,lnrt^1,lndphi^1,9141.494877122497,36.15075262331056
0p5MuR->FO,CV->Res,lnrt^1,lndphi^1,9202.819269712132,28.002227286960835
2MuF->FO,CV->Res,lnrt^1,lndphi^1,9186.155451943354,35.51193900584894
2MuRF->FO,CV->Res,lnrt^1,lndphi^1,9129.986710708543,30.586947314866148
2MuR->FO,CV->Res,lnrt^1,lndphi^1,9099.879185407457,37.33185853892961
CV->FO,CV->Res,lnrt^1,lndphi^1,9141.212892684312,35.32456927409155
CV->FO,0p5C0_np->Res,lnrt^1,lndphi^2,-28748.207713703912,121.23670987766221
CV->FO,0p5kappa_np->Res,lnrt^1,lndphi^2,-28348.03786276376,120.84601560423916
CV->FO,0p5MuBeam->Res,lnrt^1,lndphi^2,-28554.404029081987,120.79987291383189
CV->FO,0p5MuBF->Res,lnrt^1,lndphi^2,-25693.94028927314,120.81770791566731
CV->FO,0p5MuCt->Res,lnrt^1,lndphi^2,-28465.25979834514,120.77058419359733
CV->FO,0p5MuFac->Res,lnrt^1,lndphi^2,-24347.2887551126,120.28033316162016
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,lndphi^2,-28563.642778489007,215.80750462835798
CV->FO,0p5MuHard->Res,lnrt^1,lndphi^2,-28694.78671082719,120.78989901622582
CV->FO,0p5MuSoft->Res,lnrt^1,lndphi^2,-27657.969490432966,120.64666143736729
CV->FO,0p5NuBeam->Res,lnrt^1,lndphi^2,-28690.48206711908,120.85110089660314
CV->FO,0p5NuSoft->Res,lnrt^1,lndphi^2,-28185.158258268642,120.65098033789168
CV->FO,2C0_np->Res,lnrt^1,lndphi^2,-28209.215149794643,120.72519291690193
CV->FO,2kappa_np->Res,lnrt^1,lndphi^2,-28554.331771157034,121.00909191089731
CV->FO,2MuBeam->Res,lnrt^1,lndphi^2,-27272.845422614817,120.7247992456968
CV->FO,2MuBF->Res,lnrt^1,lndphi^2,-30342.91477456791,121.06476115975758
CV->FO,2MuCt->Res,lnrt^1,lndphi^2,-28470.212255676837,120.82531999071654
CV->FO,2MuFac->Res,lnrt^1,lndphi^2,-30442.621023796637,121.07755879545803
2MuFtran->FO,2MuFtran->Res,lnrt^1,lndphi^2,-28553.567656840492,162.9866053221228
CV->FO,2MuHard->Res,lnrt^1,lndphi^2,-28705.19504047945,120.85172406350475
CV->FO,2MuSoft->Res,lnrt^1,lndphi^2,-28212.878686113138,120.70477336148473
CV->FO,2NuBeam->Res,lnrt^1,lndphi^2,-28184.920081014563,120.65210223096246
CV->FO,2NuSoft->Res,lnrt^1,lndphi^2,-28688.856682907637,120.85953009104675
0p5MuF->FO,CV->Res,lnrt^1,lndphi^2,-28315.47019894348,155.88466652239512
0p5MuRF->FO,CV->Res,lnrt^1,lndphi^2,-28479.35827855147,125.59450298541427
0p5MuR->FO,CV->Res,lnrt^1,lndphi^2,-28608.885822067063,97.85845230658212
2MuF->FO,CV->Res,lnrt^1,lndphi^2,-28559.085191227667,121.39073562481347
2MuRF->FO,CV->Res,lnrt^1,lndphi^2,-28438.14984363726,104.44401814992771
2MuR->FO,CV->Res,lnrt^1,lndphi^2,-28391.809180298802,125.79623891560276
CV->FO,CV->Res,lnrt^1,lndphi^2,-28471.438961247255,120.89772645874687
CV->FO,0p5C0_np->Res,lnrt^1,lndphi^3,109564.48336161974,488.68813610067133
CV->FO,0p5kappa_np->Res,lnrt^1,lndphi^3,107528.33284951682,487.4131295145503
CV->FO,0p5MuBeam->Res,lnrt^1,lndphi^3,108294.81558117302,487.2463104965634
CV->FO,0p5MuBF->Res,lnrt^1,lndphi^3,96825.7864728674,487.34508619779683
CV->FO,0p5MuCt->Res,lnrt^1,lndphi^3,108124.39263607767,487.16542002110623
CV->FO,0p5MuFac->Res,lnrt^1,lndphi^3,91597.3325540779,485.5713620528473
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,lndphi^3,108653.00315029727,878.3242763664833
CV->FO,0p5MuHard->Res,lnrt^1,lndphi^3,109019.7652228674,487.26288498630663
CV->FO,0p5MuSoft->Res,lnrt^1,lndphi^3,104846.12673556615,486.7477292654219
CV->FO,0p5NuBeam->Res,lnrt^1,lndphi^3,109182.29446514216,487.4253361833973
CV->FO,0p5NuSoft->Res,lnrt^1,lndphi^3,106751.51390222309,486.8146419238116
CV->FO,2C0_np->Res,lnrt^1,lndphi^3,106829.63506892197,487.0053877297641
CV->FO,2kappa_np->Res,lnrt^1,lndphi^3,108565.31281755323,487.9703559545707
CV->FO,2MuBeam->Res,lnrt^1,lndphi^3,103435.91424985054,487.0456583884107
CV->FO,2MuBF->Res,lnrt^1,lndphi^3,115747.23386894193,488.1743771885386
CV->FO,2MuCt->Res,lnrt^1,lndphi^3,108138.69604370925,487.36749048489946
CV->FO,2MuFac->Res,lnrt^1,lndphi^3,115978.23881078577,488.1503254656514
2MuFtran->FO,2MuFtran->Res,lnrt^1,lndphi^3,108262.14927995589,654.5904163649741
CV->FO,2MuHard->Res,lnrt^1,lndphi^3,109021.05507915655,487.41318653371513
CV->FO,2MuSoft->Res,lnrt^1,lndphi^3,107192.43575922842,486.9832733395032
CV->FO,2NuBeam->Res,lnrt^1,lndphi^3,106750.44072869896,486.8180337785558
CV->FO,2NuSoft->Res,lnrt^1,lndphi^3,109170.94338398197,487.4564042524089
0p5MuF->FO,CV->Res,lnrt^1,lndphi^3,107654.50271743264,634.4569157732946
0p5MuRF->FO,CV->Res,lnrt^1,lndphi^3,108220.54068955973,514.052872228179
0p5MuR->FO,CV->Res,lnrt^1,lndphi^3,108595.25583492605,430.9867458398739
2MuF->FO,CV->Res,lnrt^1,lndphi^3,108334.69354608121,507.21718053897933
2MuRF->FO,CV->Res,lnrt^1,lndphi^3,107992.94270908566,464.8094007494435
2MuR->FO,CV->Res,lnrt^1,lndphi^3,107945.30570156536,523.0430824644551
CV->FO,CV->Res,lnrt^1,lndphi^3,108135.82726898715,487.58717246162036
CV->FO,0p5C0_np->Res,lnrt^1,lndphi^4,-500487.2284784638,2491.7028984136273
CV->FO,0p5kappa_np->Res,lnrt^1,lndphi^4,-489417.44961567404,2486.5948552121836
CV->FO,0p5MuBeam->Res,lnrt^1,lndphi^4,-492834.971018454,2485.864736415775
CV->FO,0p5MuBF->Res,lnrt^1,lndphi^4,-439268.386973828,2486.539033797901
CV->FO,0p5MuCt->Res,lnrt^1,lndphi^4,-492646.30984310893,2485.5650390795777
CV->FO,0p5MuFac->Res,lnrt^1,lndphi^4,-415236.9227461397,2479.243599260026
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,lndphi^4,-495280.29034108174,4397.488216284979
CV->FO,0p5MuHard->Res,lnrt^1,lndphi^4,-496809.6095865348,2486.123929080281
CV->FO,0p5MuSoft->Res,lnrt^1,lndphi^4,-477113.1623587417,2483.875020526037
CV->FO,0p5NuBeam->Res,lnrt^1,lndphi^4,-498092.07245052175,2486.7941471609533
CV->FO,0p5NuSoft->Res,lnrt^1,lndphi^4,-485358.5831510351,2484.4059624607908
CV->FO,2C0_np->Res,lnrt^1,lndphi^4,-485651.8188381804,2484.947540708511
CV->FO,2kappa_np->Res,lnrt^1,lndphi^4,-495047.31173878413,2488.8467801325623
CV->FO,2MuBeam->Res,lnrt^1,lndphi^4,-470967.4042812127,2485.3125596519662
CV->FO,2MuBF->Res,lnrt^1,lndphi^4,-528639.722543118,2489.82145022136
CV->FO,2MuCt->Res,lnrt^1,lndphi^4,-492674.6036135983,2486.438202808403
CV->FO,2MuFac->Res,lnrt^1,lndphi^4,-529171.4839264066,2489.5105901764914
2MuFtran->FO,2MuFtran->Res,lnrt^1,lndphi^4,-493023.7079537728,3302.863322117529
CV->FO,2MuHard->Res,lnrt^1,lndphi^4,-496665.1671416159,2486.610451822105
CV->FO,2MuSoft->Res,lnrt^1,lndphi^4,-488573.7475042143,2484.980307457781
