ScaleFO,ScaleRes,O1,O2,value,uncertainty
2MuR->FO,CV->Res,lnrt^0,lndphi^1,-3376.5824739487516,26.212757182421466
CV->FO,CV->Res,lnrt^0,lndphi^1,-3353.568574719654,29.380647964649967
CV->FO,0p5C0_np->Res,lnrt^0,lndphi^2,9787.98939283112,139.20256478909943
CV->FO,0p5kappa_np->Res,lnrt^0,lndphi^2,9722.208520471419,139.1672081319461
CV->FO,0p5MuBeam->Res,lnrt^0,lndphi^2,9638.175406163822,139.1555355473408
CV->FO,0p5MuBF->Res,lnrt^0,lndphi^2,9901.816059425058,139.25617486950838
CV->FO,0p5MuCt->Res,lnrt^0,lndphi^2,9741.780447629488,139.15969007278002
CV->FO,0p5MuFac->Res,lnrt^0,lndphi^2,9890.653346025498,139.18288396435966
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^0,lndphi^2,9759.081970189965,141.6877040600838
CV->FO,0p5MuHard->Res,lnrt^0,lndphi^2,9764.710819666272,139.1592303704123
CV->FO,0p5MuSoft->Res,lnrt^0,lndphi^2,9749.8562947157,139.15856177355772
CV->FO,0p5NuBeam->Res,lnrt^0,lndphi^2,9748.559199962612,139.16326019197126
CV->FO,0p5NuSoft->Res,lnrt^0,lndphi^2,9734.704479508897,139.15203439133313
CV->FO,2C0_np->Res,lnrt^0,lndphi^2,9700.188452651915,139.15640041086502
CV->FO,2kappa_np->Res,lnrt^0,lndphi^2,9755.436486870094,139.18259126872724
CV->FO,2MuBeam->Res,lnrt^0,lndphi^2,9833.632317132122,139.17371382776412
CV->FO,2MuBF->Res,lnrt^0,lndphi^2,9803.43817079025,139.1682153134416
CV->FO,2MuCt->Res,lnrt^0,lndphi^2,9743.195696577308,139.16386078959852
CV->FO,2MuFac->Res,lnrt^0,lndphi^2,9588.962470919041,139.16393668070552
2MuFtran->FO,2MuFtran->Res,lnrt^0,lndphi^2,9729.556643217904,140.2801208641969
CV->FO,2MuHard->Res,lnrt^0,lndphi^2,9699.916306168028,139.1640521139757
CV->FO,2MuSoft->Res,lnrt^0,lndphi^2,9792.365573955349,139.15796018451394
CV->FO,2NuBeam->Res,lnrt^0,lndphi^2,9734.589936803888,139.15203757860812
CV->FO,2NuSoft->Res,lnrt^0,lndphi^2,9748.02074397477,139.1643084374892
0p5MuF->FO,CV->Res,lnrt^0,lndphi^2,9720.254105866114,131.95678378723926
0p5MuRF->FO,CV->Res,lnrt^0,lndphi^2,9641.580566329954,164.5477360372617
0p5MuR->FO,CV->Res,lnrt^0,lndphi^2,9643.697072308181,176.39525628939663
2MuF->FO,CV->Res,lnrt^0,lndphi^2,9750.4817272995,147.60141415981926
2MuRF->FO,CV->Res,lnrt^0,lndphi^2,9792.127431501818,122.80943713727477
2MuR->FO,CV->Res,lnrt^0,lndphi^2,9799.52527813502,117.70026437202173
CV->FO,CV->Res,lnrt^0,lndphi^2,9743.904961109301,139.1714453868176
CV->FO,0p5C0_np->Res,lnrt^0,lndphi^3,-34899.945695762006,1255.9843144027182
CV->FO,0p5kappa_np->Res,lnrt^0,lndphi^3,-34572.59151300459,1255.9391738230152
CV->FO,0p5MuBeam->Res,lnrt^0,lndphi^3,-34167.39644039691,1255.9238254859956
CV->FO,0p5MuBF->Res,lnrt^0,lndphi^3,-35382.29682665092,1256.0624943217513
CV->FO,0p5MuCt->Res,lnrt^0,lndphi^3,-34670.87164262119,1255.9296863354596
CV->FO,0p5MuFac->Res,lnrt^0,lndphi^3,-35353.91726460321,1255.9638951369634
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^0,lndphi^3,-34764.741944818335,1259.8608522208347
CV->FO,0p5MuHard->Res,lnrt^0,lndphi^3,-34760.33554899013,1255.9301736831844
CV->FO,0p5MuSoft->Res,lnrt^0,lndphi^3,-34730.252906338515,1255.9279518348271
CV->FO,0p5NuBeam->Res,lnrt^0,lndphi^3,-34685.69961068504,1255.9338701369213
CV->FO,0p5NuSoft->Res,lnrt^0,lndphi^3,-34656.27688992436,1255.921075561945
CV->FO,2C0_np->Res,lnrt^0,lndphi^3,-34458.51162863102,1255.9241436022928
CV->FO,2kappa_np->Res,lnrt^0,lndphi^3,-34739.270404287745,1255.9608446151838
CV->FO,2MuBeam->Res,lnrt^0,lndphi^3,-35103.05163901919,1255.9495449554147
CV->FO,2MuBF->Res,lnrt^0,lndphi^3,-34926.87686600833,1255.9420146991836
CV->FO,2MuCt->Res,lnrt^0,lndphi^3,-34674.893007954255,1255.9356854200573
CV->FO,2MuFac->Res,lnrt^0,lndphi^3,-33979.56751586246,1255.9347327040007
2MuFtran->FO,2MuFtran->Res,lnrt^0,lndphi^3,-34585.128092537394,1257.6209120588333
CV->FO,2MuHard->Res,lnrt^0,lndphi^3,-34500.071371016864,1255.935435963377
CV->FO,2MuSoft->Res,lnrt^0,lndphi^3,-34885.99693987945,1255.9286231861106
CV->FO,2NuBeam->Res,lnrt^0,lndphi^3,-34655.815805062826,1255.9210546484342
CV->FO,2NuSoft->Res,lnrt^0,lndphi^3,-34682.09556615712,1255.93546928494
0p5MuF->FO,CV->Res,lnrt^0,lndphi^3,-34553.56174525479,1136.8400145915257
0p5MuRF->FO,CV->Res,lnrt^0,lndphi^3,-34427.76072286973,1440.7795074557773
0p5MuR->FO,CV->Res,lnrt^0,lndphi^3,-34498.19649814573,1599.4990234684092
2MuF->FO,CV->Res,lnrt^0,lndphi^3,-34698.73215204479,1360.9070676874821
2MuRF->FO,CV->Res,lnrt^0,lndphi^3,-34735.85806338236,1107.0534639834407
2MuR->FO,CV->Res,lnrt^0,lndphi^3,-34798.691756476896,1026.3642837050363
CV->FO,CV->Res,lnrt^0,lndphi^3,-34675.87214833501,1255.9450576907188
CV->FO,0p5C0_np->Res,lnrt^0,lndphi^4,155384.34106297497,13835.363150158693
CV->FO,0p5kappa_np->Res,lnrt^0,lndphi^4,153666.76473031376,13835.284121895387
CV->FO,0p5MuBeam->Res,lnrt^0,lndphi^4,151541.81609860316,13835.25708079767
CV->FO,0p5MuBF->Res,lnrt^0,lndphi^4,157666.57207979826,13835.513484069761
CV->FO,0p5MuCt->Res,lnrt^0,lndphi^4,154183.73365950029,13835.267109230104
CV->FO,0p5MuFac->Res,lnrt^0,lndphi^4,157630.95549935327,13835.336928964323
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^0,lndphi^4,154661.52404104592,13843.740572637069
CV->FO,0p5MuHard->Res,lnrt^0,lndphi^4,154600.13005358647,13835.271141367843
CV->FO,0p5MuSoft->Res,lnrt^0,lndphi^4,154548.68947799108,13835.265607198418
CV->FO,0p5NuBeam->Res,lnrt^0,lndphi^4,154197.92208337344,13835.27849274873
CV->FO,0p5NuSoft->Res,lnrt^0,lndphi^4,154173.49352175664,13835.257814669205
CV->FO,2C0_np->Res,lnrt^0,lndphi^4,153056.71610795712,13835.257802996846
CV->FO,2kappa_np->Res,lnrt^0,lndphi^4,154553.88968360418,13835.324244678768
CV->FO,2MuBeam->Res,lnrt^0,lndphi^4,156414.52534552003,13835.30892558523
CV->FO,2MuBF->Res,lnrt^0,lndphi^4,155428.22975488188,13835.291423927403
CV->FO,2MuCt->Res,lnrt^0,lndphi^4,154189.29665049995,13835.278504668639
CV->FO,2MuFac->Res,lnrt^0,lndphi^4,150743.3882830776,13835.27612030412
2MuFtran->FO,2MuFtran->Res,lnrt^0,lndphi^4,153692.94403172858,13839.212383054532
CV->FO,2MuHard->Res,lnrt^0,lndphi^4,153382.9220828331,13835.279948086747
CV->FO,2MuSoft->Res,lnrt^0,lndphi^4,155234.2048217535,13835.268967628825
CV->FO,2NuBeam->Res,lnrt^0,lndphi^4,154171.8845246665,13835.257708237072
CV->FO,2NuSoft->Res,lnrt^0,lndphi^4,154181.17802615714,13835.280379740674
0p5MuF->FO,CV->Res,lnrt^0,lndphi^4,153566.32536436277,12376.358598049204
0p5MuRF->FO,CV->Res,lnrt^0,lndphi^4,154020.54485540223,15702.359714250773
0p5MuR->FO,CV->Res,lnrt^0,lndphi^4,154769.2848140454,17592.283401258846
2MuF->FO,CV->Res,lnrt^0,lndphi^4,154359.3498601363,15084.146219638702
2MuRF->FO,CV->Res,lnrt^0,lndphi^4,153682.51403102247,12231.483232181548
2MuR->FO,CV->Res,lnrt^0,lndphi^4,154197.6879467802,11241.160495956461
CV->FO,CV->Res,lnrt^0,lndphi^4,154190.66940234523,13835.29395659245
CV->FO,0p5C0_np->Res,lnrt^0,lndphi^5,-813510.681784446,157951.65121162406
CV->FO,0p5kappa_np->Res,lnrt^0,lndphi^5,-803650.4259232121,157951.41825380776
CV->FO,0p5MuBeam->Res,lnrt^0,lndphi^5,-791254.9815954561,157951.3511686139
CV->FO,0p5MuBF->Res,lnrt^0,lndphi^5,-825835.229354251,157952.1248145361
CV->FO,0p5MuCt->Res,lnrt^0,lndphi^5,-806632.0524630073,157951.36535703324
CV->FO,0p5MuFac->Res,lnrt^0,lndphi^5,-826131.607631556,157951.60430049422
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^0,lndphi^5,-808967.0450149378,157985.13622293598
CV->FO,0p5MuHard->Res,lnrt^0,lndphi^5,-808895.1556504027,157951.3960757252
CV->FO,0p5MuSoft->Res,lnrt^0,lndphi^5,-808908.6698759028,157951.37499316697
CV->FO,0p5NuBeam->Res,lnrt^0,lndphi^5,-806471.8914569246,157951.4270705851
CV->FO,0p5NuSoft->Res,lnrt^0,lndphi^5,-806815.4887529177,157951.37317825446
CV->FO,2C0_np->Res,lnrt^0,lndphi^5,-800088.7458550506,157951.35200207005
CV->FO,2kappa_np->Res,lnrt^0,lndphi^5,-808875.1845857411,157951.54089711912
CV->FO,2MuBeam->Res,lnrt^0,lndphi^5,-819528.6542997974,157951.52424969547
CV->FO,2MuBF->Res,lnrt^0,lndphi^5,-813634.0203371188,157951.44381296285
CV->FO,2MuCt->Res,lnrt^0,lndphi^5,-806565.3235952549,157951.40430721635
CV->FO,2MuFac->Res,lnrt^0,lndphi^5,-787397.7295533608,157951.39155808775
2MuFtran->FO,2MuFtran->Res,lnrt^0,lndphi^5,-804220.9845262789,157969.4069539486
CV->FO,2MuHard->Res,lnrt^0,lndphi^5,-802298.5117279829,157951.42603346542
CV->FO,2MuSoft->Res,lnrt^0,lndphi^5,-812488.6284697326,157951.39272708865
CV->FO,2NuBeam->Res,lnrt^0,lndphi^5,-806817.6728252736,157951.37238033535
CV->FO,2NuSoft->Res,lnrt^0,lndphi^5,-806395.6910151739,157951.42855366037
0p5MuF->FO,CV->Res,lnrt^0,lndphi^5,-805444.7050282985,140930.33483513183
0p5MuRF->FO,CV->Res,lnrt^0,lndphi^5,-810446.2461320653,178281.97991401423
0p5MuR->FO,CV->Res,lnrt^0,lndphi^5,-816159.3409628173,200168.87852652086
2MuF->FO,CV->Res,lnrt^0,lndphi^5,-806707.9259849419,172562.49626576132
2MuRF->FO,CV->Res,lnrt^0,lndphi^5,-800706.825402512,140155.08680888967
2MuR->FO,CV->Res,lnrt^0,lndphi^5,-806174.993048982,128496.04507870268
CV->FO,CV->Res,lnrt^0,lndphi^5,-806594.1914750028,157951.4374579522
CV->FO,0p5C0_np->Res,lnrt^1,dphi^0,-4123.541931905298,36.655594770005344
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^0,-4124.606901263533,36.021400439695135
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^0,-4092.4382204660574,36.42756905917027
CV->FO,0p5MuBF->Res,lnrt^1,dphi^0,-4159.153483502332,37.82823544517652
CV->FO,0p5MuCt->Res,lnrt^1,dphi^0,-4126.121156606869,36.081482616665646
CV->FO,0p5MuFac->Res,lnrt^1,dphi^0,-4161.211832921541,36.58135657315207
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^0,-4136.411215402293,36.447426067811165
CV->FO,0p5MuHard->Res,lnrt^1,dphi^0,-4129.6159222026035,35.99580170447073
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^0,-4123.209180674954,36.005954395764334
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^0,-4127.289862992686,36.1082827362129
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^0,-4117.31492907836,36.057593288086736
CV->FO,2C0_np->Res,lnrt^1,dphi^0,-4113.946166356447,35.997321334069014
CV->FO,2kappa_np->Res,lnrt^1,dphi^0,-4124.66826781531,36.043431791027054
CV->FO,2MuBeam->Res,lnrt^1,dphi^0,-4149.833566540179,35.95714716062697
CV->FO,2MuBF->Res,lnrt^1,dphi^0,-4142.514292767573,36.174895941623056
CV->FO,2MuCt->Res,lnrt^1,dphi^0,-4125.959887364526,36.05201086807459
CV->FO,2MuFac->Res,lnrt^1,dphi^0,-4086.5719842370986,36.346813882782875
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^0,-4110.927335769733,44.970939544942695
CV->FO,2MuHard->Res,lnrt^1,dphi^0,-4101.962033417425,36.07309705958242
CV->FO,2MuSoft->Res,lnrt^1,dphi^0,-4135.648380265577,36.09901611201681
CV->FO,2NuBeam->Res,lnrt^1,dphi^0,-4117.315080981781,36.05760112283469
CV->FO,2NuSoft->Res,lnrt^1,dphi^0,-4127.290923230266,36.10826025572699
0p5MuF->FO,CV->Res,lnrt^1,dphi^0,-4118.114997917549,35.01804675827942
0p5MuRF->FO,CV->Res,lnrt^1,dphi^0,-4075.0298680829555,42.65280543855767
0p5MuR->FO,CV->Res,lnrt^1,dphi^0,-4069.9515144484058,44.66575665752592
2MuF->FO,CV->Res,lnrt^1,dphi^0,-4127.674316795461,37.768780205034815
2MuRF->FO,CV->Res,lnrt^1,dphi^0,-4160.419055478378,33.14344761563632
2MuR->FO,CV->Res,lnrt^1,dphi^0,-4156.771697326143,32.60129975435404
CV->FO,CV->Res,lnrt^1,dphi^0,-4126.636494826052,36.073357053222665
CV->FO,0p5C0_np->Res,lnrt^1,dphi^1,-1030.4421838586009,4.806289346033073
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^1,-1036.7231774964423,4.652740377850426
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^1,-1034.7930224201023,4.753380835831078
CV->FO,0p5MuBF->Res,lnrt^1,dphi^1,-1031.2506326478142,5.07237386657431
CV->FO,0p5MuCt->Res,lnrt^1,dphi^1,-1035.609935709072,4.673147996477724
CV->FO,0p5MuFac->Res,lnrt^1,dphi^1,-1033.872918818172,4.723550118407443
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^1,-1035.807372145306,4.643670468243927
CV->FO,0p5MuHard->Res,lnrt^1,dphi^1,-1035.421800746191,4.656245998660483
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^1,-1035.2550682516694,4.629344305496107
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^1,-1034.827703954156,4.673831061725372
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^1,-1034.4320976104814,4.649218344525542
CV->FO,2C0_np->Res,lnrt^1,dphi^1,-1036.6285940901068,4.634973672363338
CV->FO,2kappa_np->Res,lnrt^1,dphi^1,-1034.620443819948,4.674458797084655
CV->FO,2MuBeam->Res,lnrt^1,dphi^1,-1034.8221962087594,4.6088378461081465
CV->FO,2MuBF->Res,lnrt^1,dphi^1,-1038.888766581541,4.687140750576951
CV->FO,2MuCt->Res,lnrt^1,dphi^1,-1035.6639264963455,4.655975246132209
CV->FO,2MuFac->Res,lnrt^1,dphi^1,-1036.2115427994154,4.718812282765422
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^1,-1036.0643445583441,6.960387113045359
CV->FO,2MuHard->Res,lnrt^1,dphi^1,-1032.4178186504478,4.6628919661991794
CV->FO,2MuSoft->Res,lnrt^1,dphi^1,-1035.3001752544674,4.684305762401207
CV->FO,2NuBeam->Res,lnrt^1,dphi^1,-1034.4320163297557,4.649220682288555
CV->FO,2NuSoft->Res,lnrt^1,dphi^1,-1034.8278860426014,4.673820791160591
0p5MuF->FO,CV->Res,lnrt^1,dphi^1,-1028.678175097256,4.765957684639941
0p5MuRF->FO,CV->Res,lnrt^1,dphi^1,-1028.675605792904,5.5498216378736105
0p5MuR->FO,CV->Res,lnrt^1,dphi^1,-1029.6564357989132,5.764129455400481
2MuF->FO,CV->Res,lnrt^1,dphi^1,-1039.4477439622829,4.948556622610095
2MuRF->FO,CV->Res,lnrt^1,dphi^1,-1039.3002260432354,5.012142450845534
2MuR->FO,CV->Res,lnrt^1,dphi^1,-1032.4376412688284,4.980836670144676
CV->FO,CV->Res,lnrt^1,dphi^1,-1035.6632162502995,4.669304931435868
CV->FO,0p5C0_np->Res,lnrt^1,dphi^2,-770.2895790931507,4.732773327083345
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^2,-774.5455457308678,4.6714434123581565
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^2,-774.4133889879707,4.69324132743499
CV->FO,0p5MuBF->Res,lnrt^1,dphi^2,-769.2446391586961,4.832537155743338
CV->FO,0p5MuCt->Res,lnrt^1,dphi^2,-774.0637394893374,4.678499297181584
CV->FO,0p5MuFac->Res,lnrt^1,dphi^2,-771.3131113755644,4.698618498535065
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^2,-773.1148556462501,4.620801045676618
CV->FO,0p5MuHard->Res,lnrt^1,dphi^2,-774.0118326000506,4.6752692912156
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^2,-773.9308535953685,4.6663127677290195
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^2,-773.2473244259818,4.675592199807769
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^2,-773.8773069204094,4.674467022521588
CV->FO,2C0_np->Res,lnrt^1,dphi^2,-775.3388159381916,4.669318434296765
CV->FO,2kappa_np->Res,lnrt^1,dphi^2,-773.3177001222241,4.6848938303898375
CV->FO,2MuBeam->Res,lnrt^1,dphi^2,-773.2788642316148,4.665022671055891
CV->FO,2MuBF->Res,lnrt^1,dphi^2,-775.7187678053078,4.684547313573981
CV->FO,2MuCt->Res,lnrt^1,dphi^2,-773.9837240124875,4.669220583718331
CV->FO,2MuFac->Res,lnrt^1,dphi^2,-775.57648344162,4.693134443177184
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^2,-774.8172046166892,5.758420519998142
CV->FO,2MuHard->Res,lnrt^1,dphi^2,-773.2196284120953,4.678959994014521
CV->FO,2MuSoft->Res,lnrt^1,dphi^2,-773.9350494424319,4.687109931088685
CV->FO,2NuBeam->Res,lnrt^1,dphi^2,-773.8772348755942,4.6744676792391795
CV->FO,2NuSoft->Res,lnrt^1,dphi^2,-773.2473246655734,4.675588227976068
0p5MuF->FO,CV->Res,lnrt^1,dphi^2,-766.7211580114688,4.93472477962612
0p5MuRF->FO,CV->Res,lnrt^1,dphi^2,-773.3639143394824,5.903513993530884
0p5MuR->FO,CV->Res,lnrt^1,dphi^2,-774.9255305460608,6.229967230208781
2MuF->FO,CV->Res,lnrt^1,dphi^2,-778.0511154172891,5.055603043105876
2MuRF->FO,CV->Res,lnrt^1,dphi^2,-773.582903467066,5.307716335295863
2MuR->FO,CV->Res,lnrt^1,dphi^2,-766.2282691584284,5.355115004080271
CV->FO,CV->Res,lnrt^1,dphi^2,-774.0556553653901,4.6769672287578175
CV->FO,0p5C0_np->Res,lnrt^1,dphi^3,-1092.3265739198632,10.415885710227208
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^3,-1096.6005912718126,10.359986194800081
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^3,-1096.5659713127336,10.394986057899185
CV->FO,0p5MuBF->Res,lnrt^1,dphi^3,-1090.2780243723862,10.52788481862868
CV->FO,0p5MuCt->Res,lnrt^1,dphi^3,-1096.5688312475713,10.359021925063509
CV->FO,0p5MuFac->Res,lnrt^1,dphi^3,-1092.295106974251,10.406126368136404
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^3,-1094.3391241016586,10.28497737622125
CV->FO,0p5MuHard->Res,lnrt^1,dphi^3,-1097.0953817634093,10.358180776150048
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^3,-1095.856364704426,10.357182192554221
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^3,-1095.5822561830287,10.361899170934858
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^3,-1096.267024472958,10.368078765089214
CV->FO,2C0_np->Res,lnrt^1,dphi^3,-1098.149484523048,10.36130511869499
CV->FO,2kappa_np->Res,lnrt^1,dphi^3,-1096.010956580726,10.367262389912566
CV->FO,2MuBeam->Res,lnrt^1,dphi^3,-1095.51203409631,10.35973120644247
CV->FO,2MuBF->Res,lnrt^1,dphi^3,-1097.678377424472,10.370016915157715
CV->FO,2MuCt->Res,lnrt^1,dphi^3,-1096.218450817346,10.355633138374973
CV->FO,2MuFac->Res,lnrt^1,dphi^3,-1098.1913550269192,10.380961122950838
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^3,-1099.6403014036268,11.698164890359589
CV->FO,2MuHard->Res,lnrt^1,dphi^3,-1096.0724129980354,10.368557192691469
CV->FO,2MuSoft->Res,lnrt^1,dphi^3,-1097.0962173043304,10.37431033698649
CV->FO,2NuBeam->Res,lnrt^1,dphi^3,-1096.2669852349263,10.368079875666126
CV->FO,2NuSoft->Res,lnrt^1,dphi^3,-1095.5821151339712,10.361896500180098
0p5MuF->FO,CV->Res,lnrt^1,dphi^3,-1085.1812327560265,10.960096515846848
0p5MuRF->FO,CV->Res,lnrt^1,dphi^3,-1098.893756485996,13.121739135382704
0p5MuR->FO,CV->Res,lnrt^1,dphi^3,-1100.7807540680656,13.966568526127533
2MuF->FO,CV->Res,lnrt^1,dphi^3,-1102.634716015291,11.259770876910098
2MuRF->FO,CV->Res,lnrt^1,dphi^3,-1094.490944530265,11.729615755086039
2MuR->FO,CV->Res,lnrt^1,dphi^3,-1083.2205247017682,11.877780804728788
CV->FO,CV->Res,lnrt^1,dphi^3,-1096.5749196912031,10.358083722961108
CV->FO,0p5C0_np->Res,lnrt^1,dphi^4,-2147.6899154514886,27.33290316833087
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^4,-2153.6732712186517,27.22636184914837
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^4,-2153.3499502315744,27.3039474882378
CV->FO,0p5MuBF->Res,lnrt^1,dphi^4,-2144.0082610085483,27.531885696675378
CV->FO,0p5MuCt->Res,lnrt^1,dphi^4,-2154.985012276517,27.212877468608827
CV->FO,0p5MuFac->Res,lnrt^1,dphi^4,-2145.924982534006,27.336414818216824
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^4,-2148.5461014835355,27.052830796097172
CV->FO,0p5MuHard->Res,lnrt^1,dphi^4,-2156.73032362504,27.21182116073465
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^4,-2152.1681848905127,27.218437437615005
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^4,-2152.982547746682,27.225933613495688
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^4,-2153.206167159282,27.241961828983793
CV->FO,2C0_np->Res,lnrt^1,dphi^4,-2156.934213269983,27.225801256258954
CV->FO,2kappa_np->Res,lnrt^1,dphi^4,-2154.6300051371054,27.231062056321317
CV->FO,2MuBeam->Res,lnrt^1,dphi^4,-2151.9444399841186,27.223999166412696
CV->FO,2MuBF->Res,lnrt^1,dphi^4,-2155.0314277381244,27.23888696649514
CV->FO,2MuCt->Res,lnrt^1,dphi^4,-2153.9512130658595,27.211888880354625
CV->FO,2MuFac->Res,lnrt^1,dphi^4,-2156.8717679775573,27.265122059427874
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^4,-2165.391427689644,30.125041569400377
CV->FO,2MuHard->Res,lnrt^1,dphi^4,-2154.2137203004145,27.241670633727576
CV->FO,2MuSoft->Res,lnrt^1,dphi^4,-2156.557085163867,27.25095120426055
CV->FO,2NuBeam->Res,lnrt^1,dphi^4,-2153.2061822442965,27.241964331864118
CV->FO,2NuSoft->Res,lnrt^1,dphi^4,-2152.982124349295,27.22592952555321
0p5MuF->FO,CV->Res,lnrt^1,dphi^4,-2131.546434472651,28.7390153616949
0p5MuRF->FO,CV->Res,lnrt^1,dphi^4,-2162.2917733830564,34.379898568951994
0p5MuR->FO,CV->Res,lnrt^1,dphi^4,-2165.016155552012,36.71641667375163
2MuF->FO,CV->Res,lnrt^1,dphi^4,-2167.2504750403177,29.622819588816096
2MuRF->FO,CV->Res,lnrt^1,dphi^4,-2150.4487390272116,30.654662638817943
2MuR->FO,CV->Res,lnrt^1,dphi^4,-2128.108160582562,31.048459224768568
CV->FO,CV->Res,lnrt^1,dphi^4,-2155.087477149006,27.21128500075191
CV->FO,0p5C0_np->Res,lnrt^1,dphi^5,-4954.770831464469,75.89856840655372
CV->FO,0p5kappa_np->Res,lnrt^1,dphi^5,-4964.66703622385,75.63348092338462
CV->FO,0p5MuBeam->Res,lnrt^1,dphi^5,-4962.996350183365,75.82056022516484
CV->FO,0p5MuBF->Res,lnrt^1,dphi^5,-4947.768781518822,76.34870927100144
CV->FO,0p5MuCt->Res,lnrt^1,dphi^5,-4970.551311112737,75.58939234927195
CV->FO,0p5MuFac->Res,lnrt^1,dphi^5,-4948.033802447899,75.92531737330411
0p5MuFtran->FO,0p5MuFtran->Res,lnrt^1,dphi^5,-4950.846839896096,75.1819494641949
CV->FO,0p5MuHard->Res,lnrt^1,dphi^5,-4975.1007335812155,75.58712105451703
CV->FO,0p5MuSoft->Res,lnrt^1,dphi^5,-4961.179050235913,75.61083722593762
CV->FO,0p5NuBeam->Res,lnrt^1,dphi^5,-4965.666745001681,75.62540853591518
CV->FO,0p5NuSoft->Res,lnrt^1,dphi^5,-4963.513347600554,75.66569766304951
CV->FO,2C0_np->Res,lnrt^1,dphi^5,-4972.269347565312,75.62605160403876
CV->FO,2kappa_np->Res,lnrt^1,dphi^5,-4970.302064379766,75.63458932258108
CV->FO,2MuBeam->Res,lnrt^1,dphi^5,-4960.176609293009,75.62363633674386
CV->FO,2MuBF->Res,lnrt^1,dphi^5,-4966.9244031486605,75.65713084015414
CV->FO,2MuCt->Res,lnrt^1,dphi^5,-4967.732853575148,75.59115851281015
CV->FO,2MuFac->Res,lnrt^1,dphi^5,-4972.829508200704,75.72929283879446
2MuFtran->FO,2MuFtran->Res,lnrt^1,dphi^5,-5004.468259661346,83.01401384710563
CV->FO,2MuHard->Res,lnrt^1,dphi^5,-4968.6594250063445,75.66899395756525
CV->FO,2MuSoft->Res,lnrt^1,dphi^5,-4974.19593942827,75.69201269429016
CV->FO,2NuBeam->Res,lnrt^1,dphi^5,-4963.513448007527,75.66570352726248
CV->FO,2NuSoft->Res,lnrt^1,dphi^5,-4965.665584201604,75.62539977596934
0p5MuF->FO,CV->Res,lnrt^1,dphi^5,-4914.815074074484,79.60658530282097
0p5MuRF->FO,CV->Res,lnrt^1,dphi^5,-4989.157859704099,95.22916915368664
0p5MuR->FO,CV->Res,lnrt^1,dphi^5,-4993.484643992854,101.90491673192534
2MuF->FO,CV->Res,lnrt^1,dphi^5,-4999.535385672646,82.33952378101398
2MuRF->FO,CV->Res,lnrt^1,dphi^5,-4960.868331535305,84.69572884635733
2MuR->FO,CV->Res,lnrt^1,dphi^5,-4909.709998569136,85.72506268978442
CV->FO,CV->Res,lnrt^1,dphi^5,-4970.962167074484,75.58529194734199
CV->FO,0p5C0_np->Res,lnrt^1,lndphi^0,-4131.8523985159945,34.202220191818505
CV->FO,0p5kappa_np->Res,lnrt^1,lndphi^0,-4119.236776795836,34.16650257851327
CV->FO,0p5MuBeam->Res,lnrt^1,lndphi^0,-4099.425298016968,34.15315665249202
CV->FO,0p5MuBF->Res,lnrt^1,lndphi^0,-4163.240851203509,34.24890798764213
CV->FO,0p5MuCt->Res,lnrt^1,lndphi^0,-4122.6169777562045,34.157992545896036
