"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.099,1.1304,274.13430046230667,2.010231179843256
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.1304,1.1618,262.5288276740888,2.980758443363078
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.1618,1.1932,246.21214425896022,2.800897900503145
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.1932,1.2246,233.24958390732675,1.6494889630293126
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.2246,1.256,226.1137862017777,1.591489645650892
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.256,1.2874,212.84340324875157,1.4204160786285307
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.2874,1.3188,203.85596067989664,1.579571088361287
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.3188,1.3502,193.24389237809186,1.4598780145781478
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.3502,1.3816,183.22206523776342,1.2836760539472898
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.3816,1.413,176.84384657182702,1.0336776849560916
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.413,1.4444,169.60799425404173,1.0344851844239278
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.4444,1.4758,162.6183641755373,1.0720857140188356
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.4758,1.5072,154.1826458617699,1.0730074155382205
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.5072,1.5386,148.09643356444894,1.0351453587329362
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.5386,1.57,143.58313440104644,1.091722201197869
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.57,1.6014,137.7806413059504,1.1666499870919573
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.6014,1.6328,132.23775851017086,0.9850357215468364
