"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.7,0.71,332.6499,3.358847
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.71,0.72,317.7647,3.480284
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.72,0.73,301.5763,3.856677
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.73,0.74,299.5949,3.305706
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.74,0.75,281.7136,3.579993
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.75,0.76,277.4606,3.563703
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.76,0.77,267.9209,2.875265
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.77,0.78,254.2496,3.905458
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.78,0.79,251.4387,3.987063
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.79,0.8,235.9078,2.867693
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0,0.01,1733.7753986747866,771.4219681224615
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.01,0.02,5874.08862430046,81.63335871411087
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.02,0.03,8368.969618778661,69.9038643377219
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.03,0.04,9645.15806697268,64.14931974045504
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.04,0.05,9882.52202736285,61.80362969261141
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.05,0.06,9847.577250654638,71.67026116143796
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.06,0.07,9431.615408167561,75.88580224663684
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.07,0.08,8889.042877994532,80.12338138001604
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.08,0.09,8408.980213468283,70.44507457489291
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.09,0.1,7829.790030561646,63.41679357418892
