"ScaleFO","ScaleRes","O1","O2","value","uncertainty"
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^4","lndphi^1",3381.3574678922373,23.819182106185316
"CV->FO","0p5MuHard->Res","dphi^4","lndphi^1",3381.8702047909424,23.83828237735977
"CV->FO","0p5MuSoft->Res","dphi^4","lndphi^1",3381.607229098634,23.83827435491629
"CV->FO","0p5NuBeam->Res","dphi^4","lndphi^1",3380.8484072848155,23.8386423296468
"CV->FO","0p5NuSoft->Res","dphi^4","lndphi^1",3382.321624780384,23.83827350980259
"CV->FO","2C0_np->Res","dphi^4","lndphi^1",3382.9191508968806,23.83864574884372
"CV->FO","2kappa_np->Res","dphi^4","lndphi^1",3381.2294355153667,23.83843562232947
"CV->FO","2MuBeam->Res","dphi^4","lndphi^1",3380.552620648433,23.837741448432585
"CV->FO","2MuBF->Res","dphi^4","lndphi^1",3381.9302303825352,23.838188893197902
"CV->FO","2MuCt->Res","dphi^4","lndphi^1",3381.637419139006,23.838379676400614
"CV->FO","2MuFac->Res","dphi^4","lndphi^1",3382.593378563863,23.841205627110426
"2MuFtran->FO","2MuFtran->Res","dphi^4","lndphi^1",3382.1044783485872,23.836971082217556
"CV->FO","2MuHard->Res","dphi^4","lndphi^1",3381.5250481385574,23.838444920694787
"CV->FO","2MuSoft->Res","dphi^4","lndphi^1",3381.4269836716853,23.838329577450143
"CV->FO","2NuBeam->Res","dphi^4","lndphi^1",3382.349092122243,23.83832879705077
"CV->FO","2NuSoft->Res","dphi^4","lndphi^1",3380.804971762869,23.838675679428643
"0p5MuF->FO","CV->Res","dphi^4","lndphi^1",3358.2572376346216,26.7445387772207
"0p5MuRF->FO","CV->Res","dphi^4","lndphi^1",3433.527547058477,33.24996729970719
"0p5MuR->FO","CV->Res","dphi^4","lndphi^1",3436.0966349400255,34.80157950925
"2MuF->FO","CV->Res","dphi^4","lndphi^1",3397.601556321768,26.353086728346383
"2MuRF->FO","CV->Res","dphi^4","lndphi^1",3325.0489649663127,30.04148884987645
"2MuR->FO","CV->Res","dphi^4","lndphi^1",3298.5153654573846,30.693560341130116
"CV->FO","CV->Res","dphi^4","lndphi^1",3381.6382740796785,23.838376585647737
"CV->FO","0p5C0_np->Res","dphi^4","lndphi^2",3223.1307337793255,24.85367378440126
"CV->FO","0p5kappa_np->Res","dphi^4","lndphi^2",3224.6171669574587,24.853416014494485
"CV->FO","0p5MuBeam->Res","dphi^4","lndphi^2",3222.7238823997527,24.85891045025249
"CV->FO","0p5MuBF->Res","dphi^4","lndphi^2",3222.7480485962487,24.856128577965652
"CV->FO","0p5MuCt->Res","dphi^4","lndphi^2",3224.3430078963643,24.853297891741594
"CV->FO","0p5MuFac->Res","dphi^4","lndphi^2",3221.1055446594532,24.85429775765923
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^4","lndphi^2",3223.9935809201393,24.835656545553096
"CV->FO","0p5MuHard->Res","dphi^4","lndphi^2",3224.457844461206,24.85322739708863
"CV->FO","0p5MuSoft->Res","dphi^4","lndphi^2",3224.1557218181806,24.85318700768015
"CV->FO","0p5NuBeam->Res","dphi^4","lndphi^2",3223.45005664262,24.85355940666391
"CV->FO","0p5NuSoft->Res","dphi^4","lndphi^2",3224.903710479265,24.8531666587287
"CV->FO","2C0_np->Res","dphi^4","lndphi^2",3225.511614405505,24.85338373394527
"CV->FO","2kappa_np->Res","dphi^4","lndphi^2",3223.838178752294,24.85341003561007
"CV->FO","2MuBeam->Res","dphi^4","lndphi^2",3223.1041083375108,24.85283052427773
"CV->FO","2MuBF->Res","dphi^4","lndphi^2",3224.5062874399096,24.85323720982753
"CV->FO","2MuCt->Res","dphi^4","lndphi^2",3224.222521881575,24.85331340464953
"CV->FO","2MuFac->Res","dphi^4","lndphi^2",3225.133837838926,24.855821069920506
"2MuFtran->FO","2MuFtran->Res","dphi^4","lndphi^2",3224.7055583004676,24.85300234952768
"CV->FO","2MuHard->Res","dphi^4","lndphi^2",3224.1254959151524,24.85342142548217
"CV->FO","2MuSoft->Res","dphi^4","lndphi^2",3224.038157246751,24.853325474968102
"CV->FO","2NuBeam->Res","dphi^4","lndphi^2",3224.938294056992,24.853209517466546
"CV->FO","2NuSoft->Res","dphi^4","lndphi^2",3223.4034507532297,24.853598128065975
"0p5MuF->FO","CV->Res","dphi^4","lndphi^2",3201.9117390540305,27.872623125591332
"0p5MuRF->FO","CV->Res","dphi^4","lndphi^2",3273.35356851291,34.63092705743379
"0p5MuR->FO","CV->Res","dphi^4","lndphi^2",3275.179962421282,36.30010998239372
"2MuF->FO","CV->Res","dphi^4","lndphi^2",3239.256784633878,27.46518119778731
"2MuRF->FO","CV->Res","dphi^4","lndphi^2",3170.7889222400395,31.3177420822788
"2MuR->FO","CV->Res","dphi^4","lndphi^2",3145.8321175541255,32.01041230608752
"CV->FO","CV->Res","dphi^4","lndphi^2",3224.212937329732,24.853313747373125
"CV->FO","0p5C0_np->Res","dphi^4","lndphi^3",3125.266427567378,26.295015748236562
"CV->FO","0p5kappa_np->Res","dphi^4","lndphi^3",3126.6388208667704,26.294746714090508
"CV->FO","0p5MuBeam->Res","dphi^4","lndphi^3",3124.7741267541546,26.300378395521683
"CV->FO","0p5MuBF->Res","dphi^4","lndphi^3",3124.8619553006647,26.29758198255426
"CV->FO","0p5MuCt->Res","dphi^4","lndphi^3",3126.414781222453,26.29465642353114
"CV->FO","0p5MuFac->Res","dphi^4","lndphi^3",3123.3196607864147,26.295733231622872
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^4","lndphi^3",3125.9939622270404,26.277484802667054
"CV->FO","0p5MuHard->Res","dphi^4","lndphi^3",3126.50934958078,26.294574685812478
"CV->FO","0p5MuSoft->Res","dphi^4","lndphi^3",3126.193507865721,26.294516524586296
"CV->FO","0p5NuBeam->Res","dphi^4","lndphi^3",3125.5400501476,26.294897673308444
"CV->FO","0p5NuSoft->Res","dphi^4","lndphi^3",3126.9499276707948,26.294473891580477
"CV->FO","2C0_np->Res","dphi^4","lndphi^3",3127.512153469807,26.294589609432457
"CV->FO","2kappa_np->Res","dphi^4","lndphi^3",3125.9170898754496,26.294780737400508
"CV->FO","2MuBeam->Res","dphi^4","lndphi^3",3125.1863251733375,26.294243083965245
"CV->FO","2MuBF->Res","dphi^4","lndphi^3",3126.538316145875,26.294639574145865
"CV->FO","2MuCt->Res","dphi^4","lndphi^3",3126.2861577305525,26.294659172426776
"CV->FO","2MuFac->Res","dphi^4","lndphi^3",3127.138824202653,26.29704805697795
"2MuFtran->FO","2MuFtran->Res","dphi^4","lndphi^3",3126.7081201464653,26.2952336683849
"CV->FO","2MuHard->Res","dphi^4","lndphi^3",3126.211718232751,26.29479676515298
"CV->FO","2MuSoft->Res","dphi^4","lndphi^3",3126.1108416153606,26.294704427579425
"CV->FO","2NuBeam->Res","dphi^4","lndphi^3",3126.9865796969816,26.29450932284606
"CV->FO","2NuSoft->Res","dphi^4","lndphi^3",3125.485700753854,26.294942429427884
"0p5MuF->FO","CV->Res","dphi^4","lndphi^3",3104.4495600817,29.48307655165285
"0p5MuRF->FO","CV->Res","dphi^4","lndphi^3",3174.3432111019833,36.62367625586115
"0p5MuR->FO","CV->Res","dphi^4","lndphi^3",3175.5941294019685,38.424484504786214
"2MuF->FO","CV->Res","dphi^4","lndphi^3",3140.8183545788693,29.05268521869495
"2MuRF->FO","CV->Res","dphi^4","lndphi^3",3074.1226847358535,33.13692177441166
"2MuR->FO","CV->Res","dphi^4","lndphi^3",3050.112582178098,33.87715208018036
"CV->FO","CV->Res","dphi^4","lndphi^3",3126.267635635544,26.29466452595291
"CV->FO","0p5C0_np->Res","dphi^4","lndphi^4",3164.0858147655654,28.09147407111065
"CV->FO","0p5kappa_np->Res","dphi^4","lndphi^4",3165.489736307879,28.09119075430343
"CV->FO","0p5MuBeam->Res","dphi^4","lndphi^4",3163.5830136801574,28.097108486995193
"CV->FO","0p5MuBF->Res","dphi^4","lndphi^4",3163.549723680396,28.09416457091146
"CV->FO","0p5MuCt->Res","dphi^4","lndphi^4",3165.282155529346,28.091109845706335
"CV->FO","0p5MuFac->Res","dphi^4","lndphi^4",3161.9833274275175,28.09225049708225
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^4","lndphi^4",3164.8569418429033,28.073902013968517
"CV->FO","0p5MuHard->Res","dphi^4","lndphi^4",3165.3757209401865,28.091018167650912
"CV->FO","0p5MuSoft->Res","dphi^4","lndphi^4",3165.024824204733,28.090950725990183
"CV->FO","0p5NuBeam->Res","dphi^4","lndphi^4",3164.3819495104867,28.091344253842276
"CV->FO","0p5NuSoft->Res","dphi^4","lndphi^4",3165.8232032549204,28.09088737708096
"CV->FO","2C0_np->Res","dphi^4","lndphi^4",3166.411107467097,28.090943978910733
"CV->FO","2kappa_np->Res","dphi^4","lndphi^4",3164.765458650908,28.09124459670204
"CV->FO","2MuBeam->Res","dphi^4","lndphi^4",3163.951981431802,28.09070811144174
"CV->FO","2MuBF->Res","dphi^4","lndphi^4",3165.3977477144153,28.091109298050256
"CV->FO","2MuCt->Res","dphi^4","lndphi^4",3165.1378827641547,28.09110712948595
"CV->FO","2MuFac->Res","dphi^4","lndphi^4",3166.0435337441318,28.09349699618653
"2MuFtran->FO","2MuFtran->Res","dphi^4","lndphi^4",3165.5132929515335,28.09243813166061
"CV->FO","2MuHard->Res","dphi^4","lndphi^4",3165.0613840389187,28.091268159918457
"CV->FO","2MuSoft->Res","dphi^4","lndphi^4",3164.9758581260376,28.091168609888182
"CV->FO","2NuBeam->Res","dphi^4","lndphi^4",3165.8619424169783,28.090918639954552
"CV->FO","2NuSoft->Res","dphi^4","lndphi^4",3164.32044588033,28.091396000787405
"0p5MuF->FO","CV->Res","dphi^4","lndphi^4",3142.7752231483155,31.494421500984654
"0p5MuRF->FO","CV->Res","dphi^4","lndphi^4",3213.085497856263,39.12050491805969
"0p5MuR->FO","CV->Res","dphi^4","lndphi^4",3214.257031362061,41.07210705899856
"2MuF->FO","CV->Res","dphi^4","lndphi^4",3179.9182744772397,31.035406148077996
"2MuRF->FO","CV->Res","dphi^4","lndphi^4",3113.0197173966662,35.407049695426
"2MuR->FO","CV->Res","dphi^4","lndphi^4",3088.77028448592,36.20307381061741
"CV->FO","CV->Res","dphi^4","lndphi^4",3165.1124255304335,28.09111788882969
"CV->FO","0p5C0_np->Res","dphi^4","lndphi^5",3202.694567819047,30.22762179935075
"CV->FO","0p5kappa_np->Res","dphi^4","lndphi^5",3204.0303942482296,30.2273201716364
"CV->FO","0p5MuBeam->Res","dphi^4","lndphi^5",3202.1099935053417,30.233646149332277
"CV->FO","0p5MuBF->Res","dphi^4","lndphi^5",3202.102168739768,30.2304548698367
"CV->FO","0p5MuCt->Res","dphi^4","lndphi^5",3203.8631469073766,30.227238799348406
"CV->FO","0p5MuFac->Res","dphi^4","lndphi^5",3200.562768025107,30.228439756232362
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^4","lndphi^5",3203.322721117376,30.209598802614995
"CV->FO","0p5MuHard->Res","dphi^4","lndphi^5",3203.9364166891164,30.227137644838688
"CV->FO","0p5MuSoft->Res","dphi^4","lndphi^5",3203.5789290420157,30.227064387980196
"CV->FO","0p5NuBeam->Res","dphi^4","lndphi^5",3202.953783327601,30.227474828893307
"CV->FO","0p5NuSoft->Res","dphi^4","lndphi^5",3204.397918400366,30.226980515237134
"CV->FO","2C0_np->Res","dphi^4","lndphi^5",3204.944678308901,30.22700572992349
"CV->FO","2kappa_np->Res","dphi^4","lndphi^5",3203.3315140607474,30.22738395596321
"CV->FO","2MuBeam->Res","dphi^4","lndphi^5",3202.5160899260713,30.22682293424048
"CV->FO","2MuBF->Res","dphi^4","lndphi^5",3203.9700357189763,30.227238518470788
"CV->FO","2MuCt->Res","dphi^4","lndphi^5",3203.706806067656,30.227235227751958
"CV->FO","2MuFac->Res","dphi^4","lndphi^5",3204.60805711518,30.229702929310125
"2MuFtran->FO","2MuFtran->Res","dphi^4","lndphi^5",3204.014707329837,30.22930599421947
"CV->FO","2MuHard->Res","dphi^4","lndphi^5",3203.6432983393474,30.227417506687846
"CV->FO","2MuSoft->Res","dphi^4","lndphi^5",3203.5348044412594,30.227303541868853
"CV->FO","2NuBeam->Res","dphi^4","lndphi^5",3204.4395759715358,30.227009545442492
"CV->FO","2NuSoft->Res","dphi^4","lndphi^5",3202.881524195111,30.227534682572724
"0p5MuF->FO","CV->Res","dphi^4","lndphi^5",3180.635659300634,33.888581134538576
"0p5MuRF->FO","CV->Res","dphi^4","lndphi^5",3252.486033514736,42.09687739786765
"0p5MuR->FO","CV->Res","dphi^4","lndphi^5",3253.732250352249,44.22125136599227
"2MuF->FO","CV->Res","dphi^4","lndphi^5",3218.8543918746436,33.39558789536109
"2MuRF->FO","CV->Res","dphi^4","lndphi^5",3150.555874968417,38.108106406538056
"2MuR->FO","CV->Res","dphi^4","lndphi^5",3125.8578787639035,38.96869509601425
"CV->FO","CV->Res","dphi^4","lndphi^5",3203.671535024012,30.22725143782878
"CV->FO","0p5C0_np->Res","dphi^5","lndphi^0",9723.657957747571,65.36080723850887
"CV->FO","0p5kappa_np->Res","dphi^5","lndphi^0",9728.239061365357,65.36013540990095
"CV->FO","0p5MuBeam->Res","dphi^5","lndphi^0",9722.833887861732,65.37553406467208
"CV->FO","0p5MuBF->Res","dphi^5","lndphi^0",9722.751854488533,65.36732897520741
"CV->FO","0p5MuCt->Res","dphi^5","lndphi^0",9727.233602239694,65.35962581847697
"CV->FO","0p5MuFac->Res","dphi^5","lndphi^0",9717.787385357908,65.36203409087891
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^5","lndphi^0",9726.413760979574,65.30613548191677
"CV->FO","0p5MuHard->Res","dphi^5","lndphi^0",9727.634037653166,65.35945643367909
"CV->FO","0p5MuSoft->Res","dphi^5","lndphi^0",9726.96209349117,65.35944697357759
"CV->FO","0p5NuBeam->Res","dphi^5","lndphi^0",9724.762679731257,65.36044519767488
"CV->FO","0p5NuSoft->Res","dphi^5","lndphi^0",9728.946047699597,65.3594419442873
"CV->FO","2C0_np->Res","dphi^5","lndphi^0",9730.709143841552,65.36052193518609
"CV->FO","2kappa_np->Res","dphi^5","lndphi^0",9725.722598506036,65.35986871292515
"CV->FO","2MuBeam->Res","dphi^5","lndphi^0",9723.785800540196,65.35789586747346
"CV->FO","2MuBF->Res","dphi^5","lndphi^0",9727.88430810018,65.35916269426691
"CV->FO","2MuCt->Res","dphi^5","lndphi^0",9726.984261048452,65.3597317347564
"CV->FO","2MuFac->Res","dphi^5","lndphi^0",9729.863517086946,65.36765478467849
"2MuFtran->FO","2MuFtran->Res","dphi^5","lndphi^0",9728.429031958269,65.35550201374656
"CV->FO","2MuHard->Res","dphi^5","lndphi^0",9726.570163406446,65.35989066375878
"CV->FO","2MuSoft->Res","dphi^5","lndphi^0",9726.360946476314,65.35956906058234
"CV->FO","2NuBeam->Res","dphi^5","lndphi^0",9729.033960489893,65.35959983674658
"CV->FO","2NuSoft->Res","dphi^5","lndphi^0",9724.633412508474,65.36053591538293
"0p5MuF->FO","CV->Res","dphi^5","lndphi^0",9658.24878553258,73.3412329269136
"0p5MuRF->FO","CV->Res","dphi^5","lndphi^0",9873.398810121227,91.21564838573099
"0p5MuR->FO","CV->Res","dphi^5","lndphi^0",9882.011745287286,95.40263026767903
"2MuF->FO","CV->Res","dphi^5","lndphi^0",9774.491598471706,72.26494254042406
"2MuRF->FO","CV->Res","dphi^5","lndphi^0",9567.301424764853,82.38494241688197
"2MuR->FO","CV->Res","dphi^5","lndphi^0",9489.429978897824,84.14700766090517
"CV->FO","CV->Res","dphi^5","lndphi^0",9726.967635550245,65.3597219538089
"CV->FO","0p5C0_np->Res","dphi^5","lndphi^1",8860.548705527659,67.909374542186
"CV->FO","0p5kappa_np->Res","dphi^5","lndphi^1",8864.574538290712,67.90867523880097
"CV->FO","0p5MuBeam->Res","dphi^5","lndphi^1",8859.411165790478,67.92377605501787
"CV->FO","0p5MuBF->Res","dphi^5","lndphi^1",8859.532707645729,67.91605804920417
"CV->FO","0p5MuCt->Res","dphi^5","lndphi^1",8863.827365912442,67.90833438058336
"CV->FO","0p5MuFac->Res","dphi^5","lndphi^1",8855.088176153953,67.9110351512801
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^5","lndphi^1",8862.787776467732,67.85986290413793
"CV->FO","0p5MuHard->Res","dphi^5","lndphi^1",8864.133210776637,67.90814332890625
"CV->FO","0p5MuSoft->Res","dphi^5","lndphi^1",8863.335626860693,67.9080434027248
"CV->FO","0p5NuBeam->Res","dphi^5","lndphi^1",8861.398035730701,67.90905382692145
"CV->FO","0p5NuSoft->Res","dphi^5","lndphi^1",8865.354533267484,67.90799069554525
"CV->FO","2C0_np->Res","dphi^5","lndphi^1",8866.973743027631,67.90862808401157
"CV->FO","2kappa_np->Res","dphi^5","lndphi^1",8862.44186980017,67.90863583521087
"CV->FO","2MuBeam->Res","dphi^5","lndphi^1",8860.485927579295,67.90702103381749
"CV->FO","2MuBF->Res","dphi^5","lndphi^1",8864.258613067504,67.90814185401838
"CV->FO","2MuCt->Res","dphi^5","lndphi^1",8863.501294380416,67.9083826190093
"CV->FO","2MuFac->Res","dphi^5","lndphi^1",8865.98242081833,67.91531370680342
"2MuFtran->FO","2MuFtran->Res","dphi^5","lndphi^1",8864.739655732159,67.90747471049434
"CV->FO","2MuHard->Res","dphi^5","lndphi^1",8863.237552083774,67.90866942290927
"CV->FO","2MuSoft->Res","dphi^5","lndphi^1",8862.98253789598,67.90839848241025
"CV->FO","2NuBeam->Res","dphi^5","lndphi^1",8865.443911775681,67.90811082258203
"CV->FO","2NuSoft->Res","dphi^5","lndphi^1",8861.266269147429,67.90916013117699
"0p5MuF->FO","CV->Res","dphi^5","lndphi^1",8801.981706579072,76.15939763009736
"0p5MuRF->FO","CV->Res","dphi^5","lndphi^1",8999.13450147553,94.63021521361989
"0p5MuR->FO","CV->Res","dphi^5","lndphi^1",9004.283724307244,99.18612173962649
"2MuF->FO","CV->Res","dphi^5","lndphi^1",8905.006999718282,75.04618726363763
"2MuRF->FO","CV->Res","dphi^5","lndphi^1",8715.932657101945,85.57361869044368
"2MuR->FO","CV->Res","dphi^5","lndphi^1",8647.165784098659,87.46458829996182
"CV->FO","CV->Res","dphi^5","lndphi^1",8863.476177917062,67.90838385676224
"CV->FO","0p5C0_np->Res","dphi^5","lndphi^2",8638.774425965194,71.81400423926999
"CV->FO","0p5kappa_np->Res","dphi^5","lndphi^2",8642.636483291366,71.8132715728944
"CV->FO","0p5MuBeam->Res","dphi^5","lndphi^2",8637.492335697281,71.82870430161846
"CV->FO","0p5MuBF->Res","dphi^5","lndphi^2",8637.584005001312,71.82098786288633
"CV->FO","0p5MuCt->Res","dphi^5","lndphi^2",8641.996744744647,71.81301536899932
"CV->FO","0p5MuFac->Res","dphi^5","lndphi^2",8633.275715152788,71.81593549444341
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^5","lndphi^2",8640.90008633674,71.76610886808976
"CV->FO","0p5MuHard->Res","dphi^5","lndphi^2",8642.269495430597,71.8127936682909
"CV->FO","0p5MuSoft->Res","dphi^5","lndphi^2",8641.397234416467,71.81264049713789
"CV->FO","0p5NuBeam->Res","dphi^5","lndphi^2",8639.575052012027,71.81367710166673
"CV->FO","0p5NuSoft->Res","dphi^5","lndphi^2",8643.483621804251,71.81252557988299
"CV->FO","2C0_np->Res","dphi^5","lndphi^2",8645.073980994537,71.81286890135061
"CV->FO","2kappa_np->Res","dphi^5","lndphi^2",8640.617016057735,71.81335258425923
"CV->FO","2MuBeam->Res","dphi^5","lndphi^2",8638.560716543565,71.81186830371495
"CV->FO","2MuBF->Res","dphi^5","lndphi^2",8642.36304734788,71.81295361377549
"CV->FO","2MuCt->Res","dphi^5","lndphi^2",8641.64017702366,71.81302717312873
"CV->FO","2MuFac->Res","dphi^5","lndphi^2",8644.052541130017,71.81958720172777
"2MuFtran->FO","2MuFtran->Res","dphi^5","lndphi^2",8642.795844152852,71.81457265442818
"CV->FO","2MuHard->Res","dphi^5","lndphi^2",8641.415103419171,71.81339901804557
"CV->FO","2MuSoft->Res","dphi^5","lndphi^2",8641.162209127122,71.81314052225817
"CV->FO","2NuBeam->Res","dphi^5","lndphi^2",8643.583682285416,71.81262378694264
"CV->FO","2NuSoft->Res","dphi^5","lndphi^2",8639.426889349652,71.81380001477946
"0p5MuF->FO","CV->Res","dphi^5","lndphi^2",8581.21374784425,80.52113970814888
"0p5MuRF->FO","CV->Res","dphi^5","lndphi^2",8773.569902266596,100.02394978342046
"0p5MuR->FO","CV->Res","dphi^5","lndphi^2",8777.41174261793,104.94258562037588
"2MuF->FO","CV->Res","dphi^5","lndphi^2",8681.937479645805,79.3458769544245
"2MuRF->FO","CV->Res","dphi^5","lndphi^2",8498.270875805483,90.50078416197351
"2MuR->FO","CV->Res","dphi^5","lndphi^2",8431.762275218183,92.5225441091533
"CV->FO","CV->Res","dphi^5","lndphi^2",8641.59050900698,71.81304200153949
"CV->FO","0p5C0_np->Res","dphi^5","lndphi^3",8631.165577015257,76.71758892648265
"CV->FO","0p5kappa_np->Res","dphi^5","lndphi^3",8634.927182423635,76.7168159504586
"CV->FO","0p5MuBeam->Res","dphi^5","lndphi^3",8629.75039681961,76.73300755423054
"CV->FO","0p5MuBF->Res","dphi^5","lndphi^3",8629.76139910433,76.72491460145542
"CV->FO","0p5MuCt->Res","dphi^5","lndphi^3",8634.376901174002,76.71659033766511
"CV->FO","0p5MuFac->Res","dphi^5","lndphi^3",8625.533966147295,76.71968934592468
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^5","lndphi^3",8633.139750188924,76.66961547469492
"CV->FO","0p5MuHard->Res","dphi^5","lndphi^3",8634.618847516474,76.71634094521706
"CV->FO","0p5MuSoft->Res","dphi^5","lndphi^3",8633.685017855756,76.71615941612973
"CV->FO","0p5NuBeam->Res","dphi^5","lndphi^3",8631.933022974725,76.717231170263
"CV->FO","0p5NuSoft->Res","dphi^5","lndphi^3",8635.843997702801,76.71598586327266
"CV->FO","2C0_np->Res","dphi^5","lndphi^3",8637.400807609207,76.71615594045784
"CV->FO","2kappa_np->Res","dphi^5","lndphi^3",8632.969493281114,76.71695693968444
"CV->FO","2MuBeam->Res","dphi^5","lndphi^3",8630.81374958385,76.71548311443216
"CV->FO","2MuBF->Res","dphi^5","lndphi^3",8634.690989626857,76.71657879412207
"CV->FO","2MuCt->Res","dphi^5","lndphi^3",8633.986002722071,76.71658592070784
"CV->FO","2MuFac->Res","dphi^5","lndphi^3",8636.40964741521,76.72312575354141
"2MuFtran->FO","2MuFtran->Res","dphi^5","lndphi^3",8634.988109387628,76.72026625686404
"CV->FO","2MuHard->Res","dphi^5","lndphi^3",8633.784570220669,76.7170237883227
"CV->FO","2MuSoft->Res","dphi^5","lndphi^3",8633.527297744135,76.71674744277509
"CV->FO","2NuBeam->Res","dphi^5","lndphi^3",8635.949953570267,76.71607176566891
"CV->FO","2NuSoft->Res","dphi^5","lndphi^3",8631.762668917892,76.71737325114347
"0p5MuF->FO","CV->Res","dphi^5","lndphi^3",8572.87913164029,86.01094656206283
"0p5MuRF->FO","CV->Res","dphi^5","lndphi^3",8765.43885116122,106.83790740891888
"0p5MuR->FO","CV->Res","dphi^5","lndphi^3",8768.736554450334,112.1703298262215
"2MuF->FO","CV->Res","dphi^5","lndphi^3",8674.389871819056,84.7576147691403
"2MuRF->FO","CV->Res","dphi^5","lndphi^3",8491.049298175489,96.69720906378302
"2MuR->FO","CV->Res","dphi^5","lndphi^3",8424.758967319074,98.87167705035107
"CV->FO","CV->Res","dphi^5","lndphi^3",8633.914504285143,76.71661552000057
"CV->FO","0p5C0_np->Res","dphi^5","lndphi^4",8814.368483803875,82.55799263197083
"CV->FO","0p5kappa_np->Res","dphi^5","lndphi^4",8818.14660904267,82.55716903373342
"CV->FO","0p5MuBeam->Res","dphi^5","lndphi^4",8812.862515796307,82.57445848285083
"CV->FO","0p5MuBF->Res","dphi^5","lndphi^4",8812.673844595398,82.56570795203287
"CV->FO","0p5MuCt->Res","dphi^5","lndphi^4",8817.661246755573,82.55694482399899
"CV->FO","0p5MuFac->Res","dphi^5","lndphi^4",8808.420382609569,82.56021145489285
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^5","lndphi^4",8816.279350326146,82.50887868869052
"CV->FO","0p5MuHard->Res","dphi^5","lndphi^4",8817.882882717151,82.55666911215319
"CV->FO","0p5MuSoft->Res","dphi^5","lndphi^4",8816.879957151603,82.55646998607428
"CV->FO","0p5NuBeam->Res","dphi^5","lndphi^4",8815.146501388761,82.55758845910923
"CV->FO","0p5NuSoft->Res","dphi^5","lndphi^4",8819.14122871697,82.55623916396091
"CV->FO","2C0_np->Res","dphi^5","lndphi^4",8820.706761995978,82.55631646286912
"CV->FO","2kappa_np->Res","dphi^5","lndphi^4",8816.191875671904,82.55734019472004
"CV->FO","2MuBeam->Res","dphi^5","lndphi^4",8813.891055318743,82.55580310746433
"CV->FO","2MuBF->Res","dphi^5","lndphi^4",8817.957001659193,82.55693666005459
"CV->FO","2MuCt->Res","dphi^5","lndphi^4",8817.228004275414,82.5569374120273
"CV->FO","2MuFac->Res","dphi^5","lndphi^4",8819.755932343167,82.5636768931223
"2MuFtran->FO","2MuFtran->Res","dphi^5","lndphi^4",8818.07487440868,82.56262213271246
"CV->FO","2MuHard->Res","dphi^5","lndphi^4",8817.02646443987,82.55743418729956
"CV->FO","2MuSoft->Res","dphi^5","lndphi^4",8816.77642911721,82.5571194559348
"CV->FO","2NuBeam->Res","dphi^5","lndphi^4",8819.253601835218,82.55631846985581
"CV->FO","2NuSoft->Res","dphi^5","lndphi^4",8814.951618012774,82.55775271085163
"0p5MuF->FO","CV->Res","dphi^5","lndphi^4",8753.97773589947,92.55672566168843
"0p5MuRF->FO","CV->Res","dphi^5","lndphi^4",8950.484069409511,114.97551231587013
"0p5MuR->FO","CV->Res","dphi^5","lndphi^4",8953.963034078519,120.7808584507955
"2MuF->FO","CV->Res","dphi^5","lndphi^4",8858.81088523463,91.21055571812275
"2MuRF->FO","CV->Res","dphi^5","lndphi^4",8671.990979531214,104.0822376838735
"2MuR->FO","CV->Res","dphi^5","lndphi^4",8604.163838944294,106.43332848175824
"CV->FO","CV->Res","dphi^5","lndphi^4",8817.135132145553,82.5569818494768
"CV->FO","0p5C0_np->Res","dphi^5","lndphi^5",9108.608198165713,89.34707652678722
"CV->FO","0p5kappa_np->Res","dphi^5","lndphi^5",9112.429934130376,89.34618942186616
"CV->FO","0p5MuBeam->Res","dphi^5","lndphi^5",9107.002759766943,89.36486727099192
"CV->FO","0p5MuBF->Res","dphi^5","lndphi^5",9106.617838268015,89.35524198298927
"CV->FO","0p5MuCt->Res","dphi^5","lndphi^5",9112.008212014554,89.34595213072515
"CV->FO","0p5MuFac->Res","dphi^5","lndphi^5",9102.322473225096,89.34939208814528
"0p5MuFtran->FO","0p5MuFtran->Res","dphi^5","lndphi^5",9110.429573330148,89.29598937711654
"CV->FO","0p5MuHard->Res","dphi^5","lndphi^5",9112.207302218862,89.34564934068246
"CV->FO","0p5MuSoft->Res","dphi^5","lndphi^5",9111.139146136724,89.34543466665905
"CV->FO","0p5NuBeam->Res","dphi^5","lndphi^5",9109.397065968087,89.34661364099766
"CV->FO","0p5NuSoft->Res","dphi^5","lndphi^5",9113.51472867073,89.34514271823981
"CV->FO","2C0_np->Res","dphi^5","lndphi^5",9115.08702581187,89.34517453004267
"CV->FO","2kappa_np->Res","dphi^5","lndphi^5",9110.456909670636,89.34637831846432
"CV->FO","2MuBeam->Res","dphi^5","lndphi^5",9108.02088073151,89.34472671292677
